date;employee_title;employee_status;review_title;pros;cons
2021-05-17;Global Category Lead;Former Employee, more than 10 years;Review;"Good salary and excellent benefits
";"Poor management and unnecessarily complex processes
2 people found this review helpful
Helpful
Share
Repor"
2021-02-15;Mechanical Engineer;Former Employee, more than 10 years;Good employer while they were still in Alaska;"Challenging work environment and good compensation
";"BP is no longer in Alaska and is completely restructuring now
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-16;Anonymous;Current Employee;Great company to work for, but expect long hours;"Good pay, great benefits (including a pension), amazing people to work with, and if you network well you can create your own advancement opportunities. The company is trying to re-invent itself in a more renewable energy direction, which is inspiring as well!
";"No work-life balance (both in terms of long hours and being available during weekends or allotted time off). Allotted time off is generally lower than the industry standard.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-07;Project Manager;Former Employee;Very good company, care about employees;"Very good company, care about employees
";"Impacted by downturn of industry.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-03;Anonymous;Former Employee, more than 10 years;Great place to work;"great benefits and above average salaries
";"bureaucratic when it comes to progressing projects
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-10;Vice President Business Development;Former Employee;BP;"Great People, Teamwork approach, global initiatives
";"Management/Leadership lacking, especially in mid-senior level
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-02;Senior Engineer;Former Employee, more than 3 years;Diversity & Inclusion;"Very good compensations and 401K benefits
";"Usually less open to change because they are risk-averse
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-23;Sales;Former Employee, more than 10 years;Good company -;"Good benefits Pay, flexible, bonus program
";"They go through a downsize every year
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-06;Data Leader;Current Employee, more than 3 years;Was a great place to work;"This company is very social and a fun place to work. Prior to the “new ambitions” I had my dream job. Lots of focus on personal well-being and great benefits.
";"They laid off so many people with the promise of doing less, but with no guidelines on what to stop. Work life balance all talk. Now 9/80s are ending too. Like anyone can get their work done in 8 hour days anyway.
Verify your email to continue reading or Resend email
1 person found this review helpful
Helpful
Share
Repor"
2021-02-22;Process Control Engineer;Former Employee, more than 10 years;Company Re-Invents Itself, Gives Employees a Chance to Re-Invent Themselves;"Very good pay, healthcare, pension AND 401(k)
";"rapidly shifting priorities/directions, resource limited
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-24;Engineer;Current Employee, more than 3 years;Ok benefits to get by but very bureaucratic;"Good benefits and relatively good work life balance
";"No clear direction in career development and very bureaucratic. Lots of politics at play
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-06;Commercial Manager;Former Employee;*;"Good pay and good benefits
";"Very political, who you know matters
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-24;Accountant;Current Employee, more than 1 year;Projects Analyst;"good pay, good benefits, good people
";"can be slow and cumbersome to get things done
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-02;Enterprise Architect;Former Employee, more than 10 years;Great place to work;"Re inventing and moving to zero carbon. Great people. Good salary, other benefits getting worse
";"Reorganises every two years without fail. Culture changing to be more ruthless .
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-26;Energy Analyst;Former Employee;Some good some bad.;"When it's at its best, lots of resources and good benefits. People are usually open to talk and mentor you. People are very smart, and you'll learn a lot just being there.
";"At it's worst, lots of good ol' boy culture and definitely was overworked without the pay to compensate for it. If you're saddled with a bad supervisor (which is hard to get rid of in a big company) can be the worst experience for you. Not as inhospitable as other trade shops, but can be inhospitable. People not the most patient or understanding.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-22;Senior Technical Specialist;Current Employee, more than 1 year;Good company but in transition;"Good salary and benefits, okay vacation, great action on diversity
";"Transition to green and low carbon energy which is low margin and would put pressure on compensation as well as uncertain future
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
