date;employee_title;employee_status;review_title;pros;cons
2021-07-01;Senior Audit Consultant;Current Employee;Okay;;"ltant in Charlotte, NC
Recommend
CEO Approval
Business Outlook
Pros
Benefits, flexibility, stability, interesting, good
Cons
Pay is lower than average but benefits balance it
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-12;UAS Pilot;Former Employee;Great at first, but poor management and false promises.;"You work for Duke Energy Aviation Services. Unique job to have and they give you everything you need to do the job including a company vehicle and corporate card. Looks good on a resume. Pays well and weekly. Short term, this is a steady gig to pay the bills.
";"Grey area rules that leadership can break if they want to and lack of communication from leadership. It feels like we are never told the whole truth, even worse, it feels like you’re getting lied to your face. Failure to deliver on three major promises: growth, “plenty of” OT (got none and never will), and a 6 month title change/pay bump. It hasn’t even been a year and people are quitting for something else. The department is growing large too quickly. A byproduct of this growth is that it has veered from a family model feeling to a corporate one. Guys feel like drones and morale is low.
"
2021-02-19;Engineer II;Current Employee, more than 3 years;Large Company - Lots of Opportunity;"-Can switch roles often throughout the same company -Work Life balance -If you work hard, you can stand out easily -Stable, secure job
";"-You wont get paid for OT most likely as an engineer -The career progression for engineers at the company is rather slow. -While it's possible and has been doable to get pay raises based on performance, it is heavily related to the amount of years you spend at the company. At least initially.
"
2021-04-29;Corporate Employee;Current Employee, more than 3 years;Great!;"Easy, high pay, good benefits, nice team
";"Lot's of red tape and a bit slow
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-29;Senior Administrative Assistant;Former Employee, more than 1 year;Great place to work;"Hours were great. Best boss.
";"There are no cons working at Duke.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-01;Plant Operator;Former Employee;Plant Operator;"Great Safety Culture and onsite coordinators.
";"Long Hours and a lot of overtime.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-05-02;Any;Current Employee;Awesome;"Great place to work at
";"Can't find any people are great
"
2021-05-04;EDA Engineer;Current Employee, more than 3 years;This;"Flexible schedule work from home
";"A lot of work daily
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-27;Sales Representative;Current Employee;Good;"Good and can't say anything negative
";"Not much I enjoyed my time working here
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-15;Customer Service Representative;Former Employee, more than 3 years;Great Job just don't slip....;"Great professional people to work with.
";"One mistake will get you fired.
"
2021-04-19;Environmental Specialist II;Current Employee, more than 3 years;Good Benifits;"Independent Work, performance based bonus
";"Cooperate Politics, difficult to advance if not located in Charlotte NC
"
2021-04-19;Apprentice Lineman;Former Employee, more than 1 year;They invest in your career;"Benefits, leave, training, and advancement
";"Could have a better mentorship program
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-17;Consumer Affairs Specialist;Current Employee;Great Opportunity;;"mer Affairs Specialist in Clearwater, FL
Recommend
CEO Approval
Business Outlook
Pros
Ability to learn in multifaceted, fast pace environment
Cons
Big company, can feel lost in it
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-21;Sourcing Specialist;Current Employee;Sourcing Specialist;"Great company to work for
";"Low but reasonable for the area.
Be the first to find this review helpful
Helpful
Share
Repor"
2021-02-16;Customer Service Specialist;Current Employee, more than 1 year;Decent job;"good hours lots of overtime during storm mode great people to work with you earn more if you put the work in
";"stressful dealing with customers leader availability could be better thats it not too bad. just put in the work and you'll go further
"
2021-06-13;Team Lead;Current Employee;Good company;"Good coworkers good benefits 401k match
";"Bad leadership in certain departments
"
2021-04-21;Executive Assistant;Current Employee;Executive Assistant;"Flexible Hours within the company
";"Cannot think of a con
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-19;Senior User Experience Researcher;Current Employee, more than 3 years;Appreciate Company Goals;"Flexibility, Communication, Progressive, Future Focused
";"Lack of team, Lack of challenge
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-20;Director;Current Employee;Great benefits;"Great benefits with Duke Eneegy
";"Long work hours and heavy workload
Be the first to find this review helpful
Helpful
Share
Repor"
2021-04-16;Senior Engineer;Current Employee;great company;"benefits, pay, working with good people
";"change management can be an issue
Be the first to find this review helpful
Helpful
Share
Repor"
2021-03-01;Senior Procurement Engineer;Former Employee;Good company, but overly focused on share price and CEO bonuses;"Great benefits, and all the normal pros of working for a large company in terms of resources. Bonus structure is outstanding.
";"Like most American corporations, overly focused on share price and executive bonuses lead to layoffs even when making record profits.
"
