ID,Initial_ID,cons,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
5950,548,"Benefits and salary are good for a reason. You will be disrespected continuously in the work environment as a expat. They are not interested in your experience or background, knowledge or skills. They are looking for ""workers"" who do what told to get the work done since the locals cannot and will not. Don't expect to be treated fairly or equally. Don't expect integrity and accountability for locals. Credit for your work will be given to locals - they are masters at manipulating the systems and management. Management is clueless, most have no background in the areas they manage, don't care as most stay in a position for a few months (revolving door). If you are interviewing for jobs in Learning Support and Solutions (LSSD), Academic Programs and Partnerships (AP&P) or Program Development and Evaluation (PD&ED) run away - the work environment is horrific, discriminatory, tons of locals with no skills, and incompetent management. Don't believe anything you are told. Lying is the norm as is manipulation.. ",0,0,0,0,0,0,0,1,1,1,0,1
5949,547,"Alot of discrimination, and you will not be promoted/good evaluated if you don't know any one. if you are technician or 3-10 grade employee, you will get the whole work and will not get the same compensation as 11+ employee. The worst is the employee who works on the plants, they are facing all danger, pressure, responsibility and will start from Grade#7 and will get a very low pay. If you want to work in Aramco dont be a plant operator, any thing else is fine.. ",0,0,0,0,0,0,0,0,1,0,0,0
5947,545,this company lacks professional managers. work environment is so bad. No standards at work.. ,0,0,0,0,0,0,0,1,0,0,0,0
5946,544,"● Use AutoCAD and other drafting software programs to create 2D design documents for individual components and overall structural plans according to client needs and project requirements for deliverables. ● Meet with clients to oversee installation, operation, and maintenance for all projects. ● Plan workforce use, space requirements, and equipment layouts to optimize workflows. ● Establish and reinforce maintenance and safety procedures. ● Work with planning and design teams to drive projects. ",0,1,0,0,0,0,0,0,0,1,0,0
5945,543,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0
5942,540,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0
5940,538,"Only technical opportunities, no management roles possible for expats.. ",0,0,0,0,0,0,0,1,0,1,0,0
5937,535,"Honestly, Aramco in general is a hostile working environment. They speak of 'great initatives' however, do not expect to see those initiatives come to life. Women are not valued (Saudi and expat), the performance rating scale is forced - if you are not a favorite, don't expect a good annual bonus. Many say the salary is great however, content is required. The salaries are higher than most companies - if you look outside the Oil/Gas industry. However, compared to other national oil/gas companies around the world, compensation is standard. Again, this is coming from an HR Business Partner - who has visibility to everything behind closed doors at the senior management level. No, I am not a bitter employee, I actually receive great performance reviews. However, my high performance reviews do not make me oblivious to my surroundings or oblivious to the struggles of my colleagues.. ",0,0,0,0,1,0,0,1,1,0,0,0
5935,533,Not many career development opportunities. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
5934,532,"Good environment, good challenge and safety standards,. Be the first to find this review helpful. Helpful. Share. Repor",0,1,0,0,0,0,0,0,0,0,0,0
5929,527,"lack of career development, the rigid structure of big companies, and the limited opportunities to take initiatives. ",0,0,0,0,0,0,0,0,0,1,0,0
5927,525,"no career development opportunities management is based on seniority, so old minds hold the decision seats. ",0,0,0,0,0,0,0,1,0,1,0,0
5769,367,"No career, Master-Slave working culture. ",0,0,0,0,1,0,0,0,0,0,0,0
5748,346,Career restrictions for expats in the company. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5462,60,"location, caught between under-achieving trainees and sometimes overly oppressive middle management. Not for married people or families - unless you are guaranteed a spot on the compound. Likewise, the quality of life on the compounds has been falling as well.. ",0,0,0,0,1,0,0,1,0,0,0,1
5534,132,"hierarchy, limited career options for vertical or horizontal movement, you are under your manager's mercy. ",0,0,0,0,0,0,0,1,0,0,0,0
5623,221,"Where to begin?! If you’re seeking career progression as an expat you’re most certainly coming for the wrong reasons. The company appear to believe that money = satisfaction. If you’re an expat my advice is don’t bother. They simply don’t care about your happiness nor utilising their staff to their full potential. They want to be seen as an ‘employer of choice’, yet when people are keen to contribute to the company and move into new roles they don’t support you at all. I appreciate that there’s a push for Saudization, however the company is losing vital knowledge and real-world experience by not actively engaging many of their expat staff, and we’re treated as being expendable. I can safely say that’s exactly how I’ve been treated. Time to start looking elsewhere… the cons far outweigh the benefits for me at this point.. ",0,1,0,0,1,0,0,0,1,0,0,1
5622,220,"Company lies to you on every level, Abusive Supervisors, I hate to be racist but working with Saudis is challenging as they will backbite you on every level and lie to your face about it No Career development, you are basically a well paid slave and your skills will atrophy in a couple of years as you will be basically a secretary for your boss. You CANNOT escape this situation, once you complain they will make your life miserable and force you out, Performance Management System is rigged against Expats, doesn't matter how hard you work you WILL get an E or an M if you say no to a Saudi, period. Saudis in Saudi Aramco feel they can do whatever they want, Slavery and Indentured Servitude still exists in Saudi Arabia, that culture has translated into Saudi Aramco. DO NOT WORK HERE!. ",0,0,0,0,1,1,0,1,0,1,0,1
5616,214,Poor housing and difficulty adjusting to life on a compound.. ,0,0,0,0,0,0,0,0,0,0,0,0
5608,206,"Location, Management Attitude, Saudization, Lack of Opportunity. ",0,0,0,0,0,0,0,1,0,1,0,0
5600,198,As an expat there will be zero advancement opportunities for you. If you are okay with that then you will truly have an amazing experience.. ,0,0,0,0,0,0,0,0,0,1,0,0
5593,191,"no life at all, work, sleep, work sleep so on. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,0
5565,163,"Discrimination Irresponsible behaviour, not professional Rarely trust Access to your monitor continuously, no privacy Not a healthy working environment, 99% are their because of money Personal driven organisation No promotion You will be asked to do weird unprofessional things. ",1,0,0,0,1,0,0,0,0,0,1,0
5560,158,No career development as you are expected to have the same role for your whole career. Continuous shifting of young supervisors and managers.. ,0,0,0,0,0,0,0,1,0,0,0,0
5559,157,"The company’s goal is to have more focus on cost saving now more than ever before, meaning the quality of the job, benefits being sacrificed to achieve this goal. ",0,0,0,1,0,0,0,0,1,0,0,1
5546,144,"Different departments are like completely different companies, so it's hard to have mobility and go to a more fitting position even when it's available. Many departments also have a very competitive inner culture that contradicts with the company's work/life balance vision. ",0,0,1,0,1,0,0,0,0,0,0,0
5533,131,"1. Locals will be privileged. Expats will go nowhere from their hired positions. 2. Workload /responsibilities/documentation exponentially increased in the past 5 years, especially if your a plant engineer. The amount of documentation, double checking, overlapping initiatives/systems eat your time and resources from more pressing matters. 3. No accountability or initiative, if your the engineer your going to have to tell your maintenance/planners every dot iota before they do anything. What I mean is your going to have to do part of their work before anything really gets going. If you don’t do this constant following up and handholding, after you’ve done your part, you will be blamed for the item not getting finished. 4. Forced ranking system is applied during evaluation, opaque expectations from management. Whatever management told you at the beginning of the year doesn’t mean they don’t have their separate criteria that your unaware of. Unless your an absolute star 💫 of an engineer , what will matter is how often you did presentations in front of management. If you handle ABCD and they want to say no they’ll cite an EFGH and that literally could be anything, could be as minor as not riding the company bus enough. De-prioritizing doing the job and prioritising presentations will land you better evaluations. This is very difficult when your a plant engineer handling daily activities and concerns. Management kinda assumes your doing the basic duties anyways, so rewards presentations and such activities, but will not if your the one or one of two guys handling whole systems of the plant. +privilege, if you have the right last family names, you’ll just so happen to ‘get along’ better with upper management. I do not want to say that it’s a sole determining driver in evaluations, it’s not. It’s more like this is the equivalent of ‘white privilege’ in America. Things will just so happen to go easier for you and more opportunities will open up as well. 5. When everything is a priority 1, nothing really is. More landmines to get dinged by whenever the umpteenth priority 1 item simply can’t be dealt with in the expected manner - time and qualitatively comprehensively. The priority changes on a daily basis at any given hour sometimes even 2-3 times a day.. ",0,0,0,0,0,1,0,1,0,1,0,1
