Company;review_title;pros;cons;score_pros;score_cons;insurance_pros;safety_pros;balance_pros;retirement_pros;culture_pros;racism_pros;sexism_pros;ageism_pros;benefits_pros;opportunities_pros;privacy_pros;resources_pros;insurance_cons;safety_cons;balance_cons;retirement_cons;culture_cons;racism_cons;sexism_cons;ageism_cons;benefits_cons;opportunities_cons;privacy_cons;resources_cons
ExxonMobil;Great company once upon a time;Sakarya and benefits are very good. Challenging projects to work. Overall, good people to work with in the project teams.;Toxic work environment. Inconsistent management approaches. Have to be “sponsored” by a higher level manager to survive performance ranking and to get decent project assignments so you can perhaps advance in the company. Management tends to lack integrity with their own people. They say they value diversity and inclusion though actions in meetings, decision making, etc. it is obvious they do what they want…still an old white mans, good ol’ buddy mindset…fear and command.2 people found this review helpfulHelpfulShareRepor;0.86;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good pay, struggle with culture;Good Salary, some friendly people, lots of opportunities for growth;Culture, zero work life balance, harsh environment;0.88;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Motivated Individual Contributors, Disengaged Sr. Leadership;Above average compensation package Strong analytical and driven culture Work place flexibility in some functions are good.;Big company, typical bureaucracy. Longevity and Security have begun to degrade Sr. Mgmt very disconnected with the individual contributor level.;0.82;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Happy;Good pay and benefits, stability (generally), opportunities to travel, smart people, nice facilities, values safety of employees;“Relative” performance assessment process is time consuming and demoralizing. Less flexibility than other companies to work remotely.;0.95;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good challenges;Great people, interesting work projects.;Process process process… plus, they temporarily stopped giving raises and began outsourcing a lot of jobs.;0.78;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Bittersweet;Great pay and benefits. 401k and pension.;Field employees are disposable. When the company sells an asset, field employees are generally sold as well with no other options.;0.74;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;it's fine;pay is good, work is interesting;"a lot of brain drain is leading to incredibly poor organization. I'm getting transferred around before I can even do anything and am expected to pick up new skills instantaneously without any documentation or trainings, rather a ""learn through immersion."" their covid response has been terrible, forcing people back to campus and dropping mask requirements just as waves were starting to die down.";0.64;-0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;They encourage a hostile work environment;Nice Campus to work at and very secure;"They encourage employees to report others for the smallest things; i.e. not holding handrail going up even two steps, too much time in bathroom…1 person found this review helpfulHelpfulShareRepor";0.67;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Management Plays the Favorite Card;Insurance was good and affordable.;No 401k, no tuition reimbursement, management was not helpful. You come to work as a number, you leave work as a number, and nobody cares about innovation and helping you grow. They say that they are going to help you grow, but your growth depends 100% on kissing peoples butt.1 person found this review helpfulHelpfulShareRepor;0.44;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Want to use Glassdoor;Most colleagues are great people.;Main offices are located in Texas.;0.66;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Huh;Great. Like the people. Like the benefits, Like the salary. I would recommend this to others. They move you around in your career quickly;None. I have no concern. They listen to you and like to make improvements as you recommend improvements. Great company to work for;0.94;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great environment;Great company to work for,;The salary is too low, and no bonus At all.;0.62;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Run as fast as you can! #Exxodus;Great campus, gym is amazing! Located in Houston which is a fun city with a low cost of living.;This company is a sinking ship. I worked there for 8 years and seen the negative evolution occur before my eyes. I have seen it go from being a great place to work with lots of opportunities and a positive atmosphere. Management style is outdated. Senior leaders have an unclear vision and are not prepared to enter a future where the world is moving to green energy. Employees do not feel valued and do not trust leaders or the long term direction of the company.1 person found this review helpfulHelpfulShareRepor;0.89;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Needs Improvement;Good people, most supervisors care about you and your career. Excellent projects coming up in deepwater.;Very top down management culture, a few people in the C-Suite make all decisions and disempower the rest of the company. Slow to change. Horrible performance assessment system that demotivates 50-75% of the work force.2 people found this review helpfulHelpfulShareRepor;0.88;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Not the same company I hired with;Salary treatment Talented / hard working individuals Retirement package Nice work environment (physical) in Spring, Tx;Hierarchy - Middle management has little power Ranking process Slow to change Not a very inclusive company Not focused on diversity, rely on affinity groups to do the leg work in this area. This statement does not apply to white women, they have progressed well. External hires not appreciated for their experience, but need to assimilate and mold to the ExxonMobil culture2 people found this review helpfulHelpfulShareRepor;0.8;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Not what it use to be.;Health insurance is great, but all other benefits are lacking.;No 401k matching, no sick days, no PTO. I highly suggest looking for a different job. There are many other companies paying more with more benefits during this time. You are underpaid and overworked here. Management doesn't care about you but they say they do. You are just a number, remember that their bonuses come at your expense. No room for growth and you will be persecuted to stay stagnant.1 person found this review helpfulHelpfulShareRepor;0.71;0.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Stagnant Company;Good base pay for non tech engineering jobs.;Stagnant technology wise. Still implementing old stagnant technology.;0.36;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Solid but ship is sinking;Pay is good with good benefits to match.;No career growth. Terrible upper management. Lack of respect for employees. No real plan for the company as a whole.7 people found this review helpfulHelpfulShareRepor;0.79;-0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;It used to be a decent company;I worked in Controllers organization and you will get lot of opportunities to learn the business. I've done financial reporting, operations accounting, process and controls, internal audit. Generally the rotation is about 3 years on average. You can't get bored but you have to learn fast. XOM has great expat policy and have great expat opportunities as well, if you're lucky to get on the list.;"Management sucks. In my 20 years career in XOM I had just few great managers who were developing their personnel. There is lots of politics and brown-nosing. Recent manager that I had was just thinking about how to promote herself and introduced inefficient and unnecessary initiative so it will look good on her performance. In general, XOM behind in implementing the latest technology (apart from core business, like engineering). My manager was afraid to implement technological efficiencies because it would require some extra access reviews to be done. It's like you shoot to the stars and she is still in the cave and doesn't want to go out. The other manager didn't even talk to his direct reports. We were wondering if he was fulfilling his responsibilities and what was going in the company. Although there are great managers who cares about personnel and develop them, if you're lucky, then you will do good and have fun at work. One of the most disappointing thing about XOM is that management is lying a lot. Like recent layoff based on performance. Lots of people are getting assessed as ""need significant improvement"" on unreasonable grounds. Coworker has been told that his communication required significant improvement and what matters is ""...it's not what you do, it's how you do it"". Most people who have gotten bad performance reviews didn't see it coming, meaning that management was satisfied with their work the whole year. Who needs to work on their communication? $1M question. The other important part is salary and benefits. XOM adds benefits like paternity leave, flex time because it's competitors introduced those and XOM was forced to do the same. Salary increase is minimum to none, company match gone (they are going to reinstate it back in October), health plan is expensive, 401K funds are low performers. Bad time for energy sector but board members did get their bonuses. Why?8 people found this review helpfulHelpfulShareRepor";0.98;0.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Do not work here;None since they removed the premium and cost of living is high;Terrible work life balnce, poor culture, micromanagement2 people found this review helpfulHelpfulShareRepor;0.0;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good company with good benefits;Good benefits, competitive pay, diverse areas to work large scale projects and lots of people within the organization to work great people (in general) all working hard to accomplish goals great networking;can get stuck in a job if your manager doesn't want to move you, rating and ranking system, no bonuses,1 person found this review helpfulHelpfulShareRepor;0.95;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good company to work;Good company to work with very good coworkers, great team. Work life balance is good. Great campus to explore and to be in. The gym was great and I really enjoyed the classes over there. Work environment was nice and friendly;Worked for only few months and COVID hit hard. I didn't find any major lack in the work environment. Liked almost everything and wish I could work more times in there.;0.99;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;House of Cards;"Beautiful Office Campus Highly unlikely you will be fired Good salary to work effort ratio (low stress) Work assignments can range from fascinating to mind numbing Good lower to mid-level employee racial and gender diversity; will work its way to the top over time";The company has made a strategic pivot to downsize, offshore and implicitly endorse high voluntary attrition via inaction on numerous fronts The concentrated power between a handful of executives in Dallas would make Xi Jinping jealous Total lack of faith / respect to said executives in Dallas by employees, Wall Street, and general public opinion The line of 5 managers above you are powerless to do anything IT salaries are woefully uncompetitive Work / assignments can range from fascinating to mind numbing2 people found this review helpfulHelpfulShareRepor;0.49;0.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great;Pension is still available and PTO is great. I like company but some people do not, company is great can’t complain;Very secretive company and not much clarity. Can be a lot better place to work at but it’s not to bad;-0.66;0.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;11 yrs at ExxonMobil;Operate in great multinational locations known for providing opportunities for challenging & financially rewarding career;Stagnant, prideful, slow to change Culture;0.89;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;They are trying;The backbone of being a reputable corporation;Old school culture, slow to change;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;ok;good company to work for;Timing not good since COVID;0.44;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Death knell;None that I can think of;Management and executives Lack of innovation Lack of plan to transition2 people found this review helpfulHelpfulShareRepor;0.0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great;Focused on employee development, great compensation;Individualistic culture driven by is performance/ranking system.;0.77;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Work Life Balance;#NOM?;-No work life balance -No 401K currently in pandemic;0.85;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Oceans Rise, Empires Fall…;1. Great benefits, decent pay (albeit behind tech salaries) — the money goes far in Houston. 2. A nice campus.;1. A complete lack of leadership. ExxonMobil’s “leaders” are “managers” at best, but not leaders. 2. A catastrophic history of multi-billion dollar investments that all failed, one after another. 3. A general unwillingness to change due to an arrogance of “being the best in business” — even if that was 10+ years ago. Even then, ExxonMobil was mistaking correlation with causality — their success then was despite their actions, not because of them. 4. A culture of fear. 5. Stacked rankings. 6. Overall, the work is mostly entirely meaningless and without any impact. This is not something you’ll want to tell your grandchildren about. 7. 90% of decision are made in Dallas, Houston and all other small offices are just there to push paper. 8. Technologically, the company is stuck in the early 2000s.5 people found this review helpfulHelpfulShareRepor;0.84;-0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
