Company;Date;Score;Review;Criteria
Conocophilips;18/07/2016;96.3855421686747;Great company when the oil price is good. A lot of things to learn in a fast pace. Excellent safety cultures.;Safety
Conocophilips;15/06/2016;70.73865080575467;Attention to safety and most OSHA standards.;Safety
Conocophilips;13/05/2016;89.50231304966701;Many advancement opportunities, steller benefits such as 401(k) matching and pension, rotational program for broad exposure, company culture that emphasized safety and people, a lot of emphasis placed on employee development;Safety
Conocophilips;29/03/2016;93.9403182349652;Collaborative Work Environment Ability to Gain Additional Responsibilities Commitment to Safety;Safety
Conocophilips;07/12/2015;86.2640435158355;Skills build, nice people, strong health/safety culture;Safety
Conocophilips;08/08/2015;85.83193533628184;Very professional and also friendly interview. Questions were safety and behavioral based and given by 3 reviewers who each asked 3-5 questions;Safety
Conocophilips;24/04/2015;97.72761933811195;excellent benefits package (top of the industry's peers) great pay and room for advancement. very safety minded company and environmentally caring.;Safety
Conocophilips;05/05/2015;95.84159422500127;"Many engineering challenges; keep you on top of your game. Latest technology being sought and used. Safety is top priority. Approaches used are best for long term good of oil fields.";Safety
Conocophilips;17/03/2015;93.4827919272025;COP walks the talk with safety and environmental stewardship. Always supports the continuing education of employees. Overall good management and opportunities for advancement.;Safety
Conocophilips;13/01/2015;87.83996746479592;Safety is a top priority. Good work environment.;Safety
Conocophilips;24/09/2013;93.4827919272025;Nice and generally warm work atmosphere. Seeing the soccer pitch in the complex on the day of my interview and I thought this is heaven. Safety culture is unique.;Safety
Conocophilips;26/07/2013;90.06151187026589;A very supportive environment, constantly looking to improve the way business is conducted, always with safety in mind in all workplace settings.;Safety
Conocophilips;07/05/2013;82.84784708454069;Genuine culture of safety. Employees feel like they matter and are empowered.;Safety
Conocophilips;27/08/2012;95.75517258909052;Great place to work in geosciences for development, big projects, and established assets. Good safety culture and a conservative, stable management.;Safety
Conocophilips;15/02/2012;98.33257078948708;Interesting processes and equipment Good contract and in-house union workforce Free safety glasses Free safety shoes Free nomex Steady paycheck On-site cafereria Air conditioned and heated offices;Safety
Conocophilips;12/10/2011;95.37898429159678;#NOM?;Safety
Conocophilips;22/02/2011;97.00574449697523;Decent salary Decent benefits package Free work boots Cheap prescription eye glasses Free coveralls and safety glasses Interesting work once in a while Casual dress code;Safety
Conocophilips;25/01/2009;95.84159422500127;Good growth opportunities, good salaries, safety, fairness;Safety
Conocophilips;12/04/2021;70.73865080575467;High concern to Safety. Very attentive to employee.;Safety
Conocophilips;11/10/2020;53.733923033907786;Safety (personal & process) focus Work - life balance No work is so urgent that it cannot be completed safely;Safety
Conocophilips;03/02/2019;93.15743988612681;Values safety Compensation Vaccination days Great people;Safety
Conocophilips;08/12/2018;95.9229322352702;great people, open, willing to help. strong safety culture;Safety
Conocophilips;30/10/2017;91.5865995628082;At Conoco, Safety is really Job #1. Their safety team is world-class, lead by experienced, caring individuals.;Safety
Conocophilips;01/06/2017;91.81027909104773;Excellent health and safety culture, security, and staff;Safety
Conocophilips;09/05/2017;95.79075796858321;Very generous benefits package. Very good work/life balance. Very conscientious Safety culture.;Safety
Conocophilips;10/05/2017;93.64038432209853;Good learning opportunities. Dynamic work environment, safety oriented and reasonable salary.;Safety
Conocophilips;24/04/2017;84.72878857200956;I have always had supportive leaders and intelligent people to work with and for. Company values are sound, Safety and Environmental, they do take it serious and mean it when they say there is nothing so urgent it can't be done safely.;Safety
Conocophilips;24/11/2016;96.86848660464644;Incredible safety culture, great leadership, great culture of mutual support;Safety
Conocophilips;14/11/2016;96.89390473285549;Great company. Great people. Strong safety culture.;Safety
Conocophilips;14/10/2016;96.3855421686747;Strong values. Truly believes in safety and walks the talk. Broad company with opportunity to do different things.;Safety
Conocophilips;17/10/2016;94.21991764526463;Strategy to focused growth in oilsands and shale oil. strong safety culture;Safety
Conocophilips;27/09/2016;95.75517258909052;Safety culture is first class at CPC. Camp is excellent as well. What's left of the personnel are great.;Safety
Schlumberger;30/08/2021;84.4288546591429;safety, reliable, benchmarking, industry standard, innovative;Safety
Schlumberger;24/08/2021;82.84784708454069;company is focused on empoyee safety;Safety
Schlumberger;13/08/2021;84.4288546591429;Safety oriented and good training provided;Safety
Schlumberger;24/06/2021;76.76274719129684;Very good place to work!;Safety
Schlumberger;27/05/2021;91.35783640892687;Team Confidence Quality Safety Benefits;Safety
Schlumberger;09/03/2021;74.41919577042347;401, friendly enviorment,safety oriented company;Safety
Schlumberger;20/03/2021;97.65136495348484;If you get a good team, it's the best you'll ever have. Collaborative environment and cool people. Bosses actually care about personal development. LARGE pay gaps by age and gender. Good outlook on safety procedures and HSE.;Safety
Schlumberger;25/02/2021;84.4288546591429;Good work-life balance. Culture of safety. Diverse organization.;Safety
Schlumberger;22/02/2021;92.4253977937065;Challenging, Adaptive environment, Good range of payscale, Good procedures, high focus on safety;Safety
Schlumberger;19/02/2021;95.47557317879112;The people are wonderful, friendly and professional. The company definitely goes out of its way to put safety first, even off-site.;Safety
Schlumberger;19/02/2021;87.46886279294394;-Decent benefits (matching 401K, medical, dental, vision, basic life) -salary in line with industry -focus on safety;Safety
Schlumberger;02/02/2021;84.4288546591429;Time off, good working conditions and safety oriented.;Safety
Schlumberger;29/12/2020;85.38457627980276;Co workers, pay, bonus, schedule and safety;Safety
Schlumberger;14/08/2020;95.663667327538;Great technology company, outstanding work environment, room for personal & professional growth, flexible hours, safety-oriented;Safety
Schlumberger;21/06/2020;95.5721620659855;Good salary and benefits, the culture of safety best I ever see.;Safety
Schlumberger;11/06/2020;84.4288546591429;Good working environment. Safety is paramount.;Safety
Schlumberger;02/06/2020;95.27731177876062;Talented people, good process, fairness, care for safety;Safety
Schlumberger;30/05/2020;66.59549590768137;Autonomy, pay, diverse work , safety culture;Safety
Schlumberger;05/05/2020;79.78242082253064;Delineated training plans Safety trainings well formulated;Safety
Valero;05/06/2021;92.02379136800366;Good place to work at. Safety is the company’s highest priority therefore you can excercise your stop work authority if something is concerning you. Competitive salary plus bonus.;Safety
Valero;14/04/2021;88.17548675715521;Good place to work . Very rewarding;Safety
Valero;19/10/2020;96.23811702506228;Strong benefits, good work culture, safety is priority, help around every corner;Safety
Valero;28/09/2020;70.73865080575467;Every employee makes safety a priority.;Safety
Valero;07/06/2020;96.30928778404758;Great wages. Fantastic benefits. Very safety conscious.;Safety
Valero;18/11/2019;70.73865080575467;Safety conscious work environment here;Safety
Valero;18/02/2019;96.08560825580805;Good pay, good benefits, strong safety culture.;Safety
Valero;05/11/2017;87.66712419297443;Clean work place, very safe, not hard of a job;Safety
Valero;29/11/2016;94.0826597529358;Good work atmosphere, safety and goal oriented, good benefits;Safety
Valero;29/11/2016;94.0826597529358;Good work atmosphere, safety and goal oriented, good benefits;Safety
Duke;25/09/2021;89.03461949062071;This job has changed my life for the better. This job is rewarding and safety is truly a top priority for this company. Be prepared to work long hours and more overtime than you could ever want, but getting that paycheck at the end of the pay period reminds you why it’s worth it;Safety
Duke;01/05/2021;89.19221188551676;Great Safety Culture and onsite coordinators.;Safety
Duke;07/01/2021;79.78242082253064;Safety, concern and well being of their employees;Safety
Duke;16/08/2020;95.84159422500127;Excellent Pay and Benefits, Great people and Safety focus;Safety
Duke;27/07/2020;97.85979360479895;Excellent leadership! Great benefits, very employee focused company. Competitive pay, safety culture is top notch.;Safety
Duke;09/05/2020;96.00935387118092;Safety and efficiency. Friendly staff and good benefits.;Safety
Duke;13/07/2019;70.73865080575467;Safety Culture, 4-10s work week;Safety
Duke;14/09/2019;90.35636215749074;Good benefits package, concerned about safety;Safety
Duke;22/07/2019;92.22713639367598;Great Pay and benefits. Focus on Safety;Safety
Duke;08/02/2019;96.3855421686747;Great incentive, great environment, safety;Safety
Duke;16/09/2017;97.52935793808143;- New Co-ops get real, meaningful engineering work - Experienced mentor engineer accountable for your success - Good pay and excellent benefits for a Co-op - High emphasis on employee safety;Safety
